LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,Names,NoRidge,NPkVill,NriddgHt,NWAmes,OLDTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,BsmtQual,SalePrice
-0.070464023,-0.776141517,-2.309665173,-0.439212253,-1.257104387,-0.999636838,1.625973672,0.544704653,0.322693634,-0.786051112,-0.449817116,-1.026948593,-0.754515528,0.168939693,-0.929364064,-0.924861418,-1.005092677,-0.5691139,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,3.770973239,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-1.539206718
3.147073543,-0.776141517,-0.509958227,-0.538311896,-1.400748997,1.417850588,-1.275189089,0.020790804,-0.26346567,-0.786051112,-0.902458643,-1.026948593,-0.754515528,0.168939693,-0.929364064,-0.924861418,0.30912023,0.467480224,1.351559319,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,4.0765826,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.451402917
-0.7334982,0.655977475,-0.509958227,1.245481677,1.184853981,0.323571241,0.752896477,1.00670141,0.860894449,-0.786051112,-0.034209896,0.786267259,1.234723961,-1.047091561,0.357277544,0.629761128,0.30912023,0.056578049,-0.739330608,1.454044868,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,3.869479468,-0.133584258,-0.159308317,-0.091208079,1.693101723,0.53401935
-0.148852932,-0.776141517,0.389895246,-1.463241896,-1.640156681,-0.999636838,1.016638546,-0.093517672,-0.338067763,-0.786051112,-0.960067565,-1.026948593,-0.754515528,-1.047091561,-0.929364064,0.629761128,0.30912023,-0.522420471,-0.739330608,-0.706743372,1.665805075,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,3.341185986,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.835333671
0.142122593,0.655977475,-0.509958227,0.716950248,0.418749395,-0.885172472,-0.140643464,0.077945042,-0.199521019,1.599767019,1.239358764,0.786267259,1.234723961,0.168939693,1.643919152,0.629761128,1.623333136,0.962430572,0.812996762,2.099280245,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,4.717662968,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.6108055
-0.156678993,0.655977475,-0.509958227,1.179415248,1.089090907,-0.944693942,1.716919213,0.697115954,0.493212704,-0.786051112,-0.318139581,0.786267259,-0.754515528,0.168939693,-0.28604326,-0.924861418,0.30912023,-0.354324126,0.052673152,-0.256579155,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,4.0765826,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.011028877
-0.292031365,-0.060082021,1.289748719,0.221452033,-0.299473655,-0.521175785,-0.222494451,-0.893677005,-1.286580091,0.921791169,-0.194691892,-1.026948593,1.234723961,0.168939693,-0.28604326,0.629761128,0.30912023,-0.148873039,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,4.272235891,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.393813304
1.578012399,-0.060082021,0.389895246,-1.760540825,-1.640156681,1.582679276,-0.724968565,0.768558752,0.573143518,2.155754135,2.323640966,0.786267259,1.234723961,1.384970946,2.287239956,0.629761128,1.623333136,1.830928351,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,5.244077028,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.75158011
-0.251489802,-0.776141517,0.389895246,-1.03381011,-1.640156681,-0.28537919,-0.265693583,-0.693637172,-1.062773811,0.100713149,-0.741976647,-1.026948593,1.234723961,0.168939693,0.357277544,-0.924861418,-1.005092677,-1.082741619,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,3.770973239,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.694559061
-0.214283936,-0.776141517,0.389895246,-0.10888011,-0.778289021,0.774560846,-0.636296663,0.020790804,-0.26346567,-0.786051112,-0.902458643,-1.026948593,-0.754515528,0.168939693,-0.28604326,0.629761128,-1.005092677,-0.783903673,-0.739330608,0.568721908,2.506921557,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,2.358478456,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.489795993
-0.392615497,0.655977475,-0.509958227,0.849083105,0.658157078,1.997040283,-1.19561174,0.706641661,0.503870146,-0.786051112,-0.309909735,0.786267259,-0.754515528,-1.047091561,1.000598348,-0.924861418,2.937546043,1.457380919,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,4.949782205,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.333095589
0.835819536,-0.060082021,1.289748719,0.188418819,0.753920151,1.852815181,-0.465773773,1.32104972,1.191275147,-0.786051112,0.220915328,0.786267259,-0.754515528,0.168939693,1.000598348,0.629761128,0.30912023,0.266698479,1.161478416,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,4.603388271,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.444435507
1.492054021,-0.776141517,-0.509958227,-0.57134511,-1.448630534,-0.999636838,0.971165776,-0.141146204,-0.444642182,-0.786051112,-1.042366024,-1.026948593,-0.754515528,-1.047091561,-1.572684868,-0.924861418,0.30912023,0.224674393,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,4.949782205,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.860929054
-0.118061871,1.372036972,-0.509958227,0.882116319,0.658157078,1.257600474,-0.174748042,1.00670141,0.839579565,1.935236038,2.335985735,0.786267259,1.234723961,1.384970946,1.000598348,0.629761128,1.623333136,1.046478744,-0.739330608,0.283617905,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,6.413328205,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,1.724204685
-0.143721088,-0.060082021,-0.509958227,-0.505278681,-1.352867461,0.41056416,0.043521257,0.354190526,0.109544796,-0.786051112,-0.614414035,-1.026948593,-0.754515528,-1.047091561,-0.28604326,0.629761128,-1.005092677,-0.816589073,-0.739330608,-0.046502521,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,2.358478456,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,-0.528189068
-0.86500169,0.655977475,2.189602192,-0.835610824,0.370867858,-0.999636838,0.204949592,-0.943686963,-1.193327474,0.813878057,-0.217323968,-1.026948593,1.234723961,0.168939693,-0.28604326,2.184383674,-1.005092677,-1.082741619,-0.739330608,-0.706743372,1.603500151,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,3.341185986,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.579379835
0.343804042,0.655977475,-0.509958227,0.584817391,0.227223248,2.475501337,-1.275189089,1.121009886,1.303178287,-0.786051112,0.307328711,0.786267259,-0.754515528,-1.047091561,-0.929364064,0.629761128,0.30912023,0.453472195,-0.1057276,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,4.717662968,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,1.212297014
-0.195937596,-1.492201014,0.389895246,-0.472245467,-1.304985924,-0.340322086,0.132193159,-0.334041757,-0.66045538,-0.786051112,-1.209020404,-1.026948593,-0.754515528,0.168939693,-0.929364064,-0.924861418,-1.005092677,-0.559775214,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,2.358478456,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.91201744
-0.430847731,0.655977475,-0.509958227,1.179415248,1.089090907,0.520449952,-0.03832973,0.382767645,0.141517122,-0.786051112,-0.589724497,0.786267259,-0.754515528,-1.047091561,-0.28604326,-0.924861418,0.30912023,0.728963427,0.09227334,0.103552218,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,3.144516549,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.193600748
0.171502397,-0.060082021,-0.509958227,0.551784176,0.179341711,1.301096934,-0.395290979,0.820950137,0.685046658,-0.786051112,-0.170002354,0.786267259,-0.754515528,0.168939693,-0.28604326,0.629761128,0.30912023,0.486157596,-0.739330608,-0.706743372,2.27327809,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,6.2749776,-0.091208079,0.581693188,-0.067472164
-1.082848445,-0.060082021,-0.509958227,-0.009780467,-0.634644411,-0.11368264,-1.05691979,-1.343766629,-1.79014422,0.396301236,-1.044423486,-1.026948593,1.234723961,-1.047091561,-1.572684868,-0.924861418,-1.005092677,-0.970677389,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,9.792872096,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-1.214145347
-0.581723929,-0.060082021,1.289748719,-1.694474396,0.658157078,-0.999636838,0.773359224,-0.348330317,-0.178206135,-0.52799802,-0.610299112,-1.026948593,-0.754515528,1.384970946,0.357277544,-0.924861418,-2.319305584,-2.203383915,-0.739330608,0.763793069,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,3.341185986,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-1.284532652
-1.052057384,-0.776141517,-0.509958227,-0.009780467,-0.634644411,0.078617496,-0.606739362,-0.672204332,-1.038794567,0.621511207,-0.266703044,-1.026948593,1.234723961,-1.047091561,-0.28604326,-0.924861418,0.30912023,-0.148873039,1.161478416,-0.166546312,-0.359104974,-0.098584375,-0.05873218,9.792872096,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.739350982
0.092215416,-0.060082021,-0.509958227,0.849083105,0.658157078,-0.999636838,0.830200187,-0.288794652,-0.609832531,0.804494309,0.225030251,0.786267259,1.234723961,0.168939693,0.357277544,0.629761128,0.30912023,-0.008792752,-0.739330608,-0.166546312,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,4.0765826,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.009313987
-1.055906267,-1.492201014,1.289748719,0.023252747,-0.586762875,0.133560393,-0.968247888,-0.993696921,-1.39848323,-0.786051112,-1.778937236,-1.026948593,-0.754515528,-2.263122814,-2.216005672,-0.924861418,-2.319305584,-2.203383915,-0.042367299,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,8.807264697,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,-1.270455191
0.070148489,0.655977475,0.389895246,0.816049891,0.562394005,-0.118261214,-1.116034392,-0.591235828,-0.873604218,1.170460512,0.342305556,0.786267259,1.234723961,0.168939693,-0.28604326,0.629761128,0.30912023,0.36475468,0.512035333,0.208590535,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,3.144516549,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.406042432
-0.733883089,-0.060082021,2.189602192,-1.694474396,-1.640156681,-0.999636838,0.198128677,-0.950831243,-1.121389741,0.114788772,-0.774896031,-1.026948593,-0.754515528,-1.047091561,-0.28604326,-0.924861418,0.30912023,-0.148873039,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,3.341185986,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-1.641123882,-0.822535979
-0.528609349,-0.060082021,1.289748719,-1.496275111,0.945446298,-0.999636838,0.734707369,-0.388814569,-0.668448461,-0.786051112,-1.215192789,-1.026948593,-0.754515528,-1.047091561,-1.572684868,-0.924861418,-1.005092677,-1.362902193,-0.739330608,-0.706743372,1.276399297,-0.098584375,-0.05873218,-0.102079973,5.115522278,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.784142904
-0.749278619,-0.776141517,0.389895246,-1.925706897,0.849683224,-0.164046961,-1.104666199,-1.446167972,-1.22796416,-0.786051112,-1.647259701,-1.026948593,-0.754515528,-1.047091561,-1.572684868,0.629761128,-1.005092677,-0.559775214,-0.739330608,-0.706743372,0.170486885,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,5.244077028,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-1.150796773
0.286583987,-0.060082021,2.189602192,-1.694474396,0.753920151,-0.999636838,0.279979664,-0.865099886,-1.254607765,0.415068734,-0.614414035,-1.026948593,-0.754515528,0.168939693,0.357277544,-0.924861418,0.30912023,0.262029137,-0.739330608,-0.016491573,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,3.770973239,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.89932213
0.681351047,2.804155965,-0.509958227,1.212448462,1.136972444,3.045533883,0.516438071,4.874138185,3.322763523,-0.786051112,1.866884517,0.786267259,-0.754515528,-1.047091561,2.287239956,2.184383674,1.623333136,0.934414514,-0.739330608,0.373650748,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,4.0765826,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,1.693101723,4.795650712
0.25502315,-1.492201014,-1.4098117,-0.538311896,-1.400748997,-0.695161623,1.696456466,0.935258613,0.759648751,-0.786051112,-0.112393433,0.786267259,-0.754515528,1.384970946,1.000598348,-0.924861418,-2.319305584,-2.203383915,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,3.770973239,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.796940595
-0.497818289,-0.776141517,1.289748719,-1.364142253,0.370867858,-0.999636838,1.175793243,0.073182189,-0.071631716,0.257890941,0.161248945,0.786267259,-0.754515528,0.168939693,1.000598348,0.629761128,0.30912023,-0.522420471,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,5.115522278,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.222324235
-0.795208618,0.655977475,-0.509958227,1.146382034,1.089090907,-0.999636838,1.585048178,0.501838974,0.274735145,-0.786051112,-0.486851423,0.786267259,-0.754515528,-1.047091561,-0.28604326,0.629761128,1.623333136,0.822350285,0.401154807,-0.46665579,-0.359104974,10.14010712,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,1.693101723,-0.099466393
-0.17579511,0.655977475,-0.509958227,0.749983462,0.514512468,0.470085631,-0.654485771,-0.314990344,-0.591182008,1.501237657,0.850498543,0.786267259,1.234723961,1.384970946,1.000598348,0.629761128,0.30912023,0.098602135,0.401154807,1.288984655,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,3.144516549,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.380447048
-0.034027934,-0.060082021,-0.509958227,-0.505278681,-1.352867461,-0.999636838,1.989755836,0.925732906,1.423074508,-0.786051112,0.399914477,-1.026948593,-0.754515528,0.168939693,0.357277544,0.629761128,0.30912023,0.037900677,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,3.770973239,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.675362523
0.817473195,-0.060082021,0.389895246,-0.174946538,0.849683224,-0.434182867,-0.008772429,1.11862846,1.953282242,-0.786051112,0.809349313,0.786267259,1.234723961,-1.047091561,-0.28604326,0.629761128,0.30912023,0.495496282,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,2.358478456,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,0.124493213
0.140326448,0.655977475,-0.509958227,0.882116319,0.706038614,-0.999636838,0.839294741,-0.279268946,-0.529901717,1.395670483,0.80523439,0.786267259,1.234723961,1.384970946,2.287239956,0.629761128,0.30912023,-0.190897125,-0.034447261,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,4.0765826,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,0.251190361
-0.195039523,-0.060082021,0.389895246,-1.132909753,-1.640156681,-0.999636838,0.498248962,-0.636482933,-0.99882916,0.612127458,-0.244070968,0.786267259,-0.754515528,0.168939693,0.357277544,0.629761128,-1.005092677,-1.27885402,-0.739330608,-0.706743372,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,5.594671025,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.777744058
-0.528609349,-2.20826051,1.289748719,-0.769544396,0.849683224,-0.24188273,-0.552172037,-0.948449816,-1.267929567,0.396301236,-0.641161034,-1.026948593,1.234723961,-1.047091561,-0.28604326,-0.924861418,-1.005092677,-0.765226301,-0.739330608,1.934220032,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,3.341185986,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.771345212
-0.569150913,-0.060082021,2.189602192,-1.364142253,0.993327834,-0.999636838,0.573279034,-0.557895856,-0.910905264,-0.786051112,-1.402421784,-1.026948593,-0.754515528,-1.047091561,-0.929364064,-0.924861418,-1.005092677,-0.942661332,-0.739330608,0.988875177,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,-0.123926774,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,3.341185986,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,-0.529715347,-0.89932213
7.77997354,0.655977475,-0.509958227,0.12235239,-0.443118265,0.499846366,0.721065538,1.156731285,1.007434274,-0.786051112,0.078950486,0.786267259,-0.754515528,-1.047091561,-0.929364064,2.184383674,0.30912023,0.486157596,0.844676912,0.103552218,-0.359104974,-0.098584375,-0.05873218,-0.102079973,-0.195416238,8.066506412,-0.317904551,-0.190625751,-0.26509234,-0.24521915,-0.178680054,-0.113503585,-0.201959618,-0.423856372,-0.155871661,-0.089272218,-0.24521915,-0.217156595,-0.299192001,-0.129527778,-0.233988981,-0.211896468,-0.258343824,-0.133584258,-0.159308317,-0.091208079,0.581693188,1.276285473
